event_id,title,magnitude,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,distance_from_location,direction_from_location,location,date_time,day,month,year,City,Country,Continent,time_hour
708,"M 6.5 - 107 km NE of Calama, Chile",6.5,0,5,,0,650,us,486,0,0,mwc,125.1,-21.663,-68.329,107,NE,"Calama, Chile","28-03-2002 04:56",28,3,2002,Calama,Chile,"South America",4
709,"M 6.7 - 9 km S of Aktash, Russia",6.7,0,7,,0,691,us,643,0,24.5,mwb,10,50.211,87.721,9,S,"Aktash, Russia","01-10-2003 01:03",1,10,2003,Aktash,Russia,Europe,1
710,"M 6.5 - 58 km S of Kushiro, Japan",6.5,0,5,,0,650,us,586,0,71.3,mwc,25,42.45,144.38,58,S,"Kushiro, Japan","29-09-2003 02:36",29,9,2003,Kushiro,Japan,Asia,2
711,"M 7.3 - 29 km S of Aktash, Russia",7.3,0,7,,0,820,us,667,0,24.5,mwb,16,50.038,87.813,29,S,"Aktash, Russia","27-09-2003 11:33",27,9,2003,Aktash,Russia,Europe,11
712,"M 7.4 - 119 km ESE of Shizunai-furukawach?, Japan",7.4,0,7,,0,842,us,514,0,78.8,mwc,33,41.774,143.593,119,ESE,"Shizunai-furukawach?, Japan","25-09-2003 21:08",25,9,2003,Shizunai-furukawach?,Japan,Asia,21
713,"M 8.2 - 134 km SSW of Kushiro, Japan",8.16,0,9,,0,1024,official,0,0,0,mww,27,41.815,143.91,134,SSW,"Kushiro, Japan","25-09-2003 19:50",25,9,2003,Kushiro,Japan,Asia,19
714,"M 6.6 - 16 km SE of Taungdwingyi, Myanmar",6.6,0,7,,0,670,us,518,0,24.7,mwb,10,19.917,95.672,16,SE,"Taungdwingyi, Myanmar","21-09-2003 18:16",21,9,2003,Taungdwingyi,Myanmar,Asia,18
715,"M 7.2 - 56 km NW of Te Anau, New Zealand",7.2,0,7,,0,798,us,428,0,17.5,mwc,28,-45.104,167.144,56,NW,"Te Anau, New Zealand","21-08-2003 12:12",21,8,2003,"Te Anau","New Zealand",Oceania,12
717,"M 7.5 - Mindanao, Philippines",7.5,0,7,,0,865,us,321,0,0,mwc,31,6.033,124.249,NULL,NULL,"Mindanao, Philippines","05-03-2002 21:16",5,3,2002,Mindanao,Philippines,Asia,21
718,"M 6.5 - 41 km N of Rabaul, Papua New Guinea",6.5,0,6,,0,650,us,156,0,31.4,mwb,33,-3.828,152.174,41,N,"Rabaul, Papua New Guinea","15-07-2003 18:46",15,7,2003,Rabaul,"Papua New Guinea",Oceania,18
719,"M 7.4 - 51 km SW of Jurm, Afghanistan",7.4,0,5,,0,842,us,138,0,0,mwc,225.6,36.502,70.482,51,SW,"Jurm, Afghanistan","03-03-2002 12:08",3,3,2002,Jurm,Afghanistan,Asia,12
720,"M 6.8 - 42 km W of Ovalle, Chile",6.8,0,7,,0,711,us,398,0,39.1,mwc,33,-30.608,-71.637,42,W,"Ovalle, Chile","20-06-2003 13:30",20,6,2003,Ovalle,Chile,"South America",13
721,"M 6.6 - 125 km E of Kimbe, Papua New Guinea",6.6,0,6,,0,670,us,444,0,0,mwc,39,-5.345,151.248,125,E,"Kimbe, Papua New Guinea","05-02-2002 13:27",5,2,2002,Kimbe,"Papua New Guinea",Oceania,13
722,"M 6.9 - 25 km ESE of Atlasovo, Russia",6.9,0,5,,0,732,us,733,0,26.7,mwb,174.8,55.492,159.999,25,ESE,"Atlasovo, Russia","16-06-2003 22:08",16,6,2003,Atlasovo,Russia,Europe,22
723,"M 6.5 - 5 km NE of Sultanda??, Turkey",6.5,0,7,,0,650,us,482,0,0,mwc,5,38.573,31.271,5,NE,"Sultanda??, Turkey","03-02-2002 07:11",3,2,2002,Sultanda??,Turkey,Asia,7
724,"M 6.7 - 11 km SE of Aitape, Papua New Guinea",6.7,0,8,,0,691,us,333,0,0,mwc,11,-3.212,142.427,11,SE,"Aitape, Papua New Guinea","10-01-2002 11:14",10,1,2002,Aitape,"Papua New Guinea",Oceania,11
725,"M 6.6 - 33 km WNW of Port-Vila, Vanuatu",6.6,0,6,,0,670,us,386,0,0,mwc,10,-17.664,168.004,33,WNW,"Port-Vila, Vanuatu","03-01-2002 10:17",3,1,2002,Port-Vila,Vanuatu,Oceania,10
726,"M 6.6 - 87 km SSE of Kokopo, Papua New Guinea",6.6,0,6,,0,670,us,419,0,27.8,mwc,33,-5.095,152.502,87,SSE,"Kokopo, Papua New Guinea","07-06-2003 00:32",7,6,2003,Kokopo,"Papua New Guinea",Oceania,0
727,"M 7.0 - 116 km NE of Tobelo, Indonesia",7,0,6,,0,754,us,473,0,30.3,mwc,31,2.354,128.855,116,NE,"Tobelo, Indonesia","26-05-2003 19:23",26,5,2003,Tobelo,Indonesia,Asia,19
728,"M 7.2 - 50 km WNW of Port-Vila, Vanuatu",7.2,0,6,,0,798,us,427,0,0,mwc,21,-17.6,167.856,50,WNW,"Port-Vila, Vanuatu","02-01-2002 17:22",2,1,2002,Port-Vila,Vanuatu,Oceania,17
729,"M 6.8 - 22 km WNW of Malango, Solomon Islands",6.8,0,7,,0,711,us,385,0,0,mwc,16,-9.613,159.53,22,WNW,"Malango, Solomon Islands","23-12-2001 22:52",23,12,2001,Malango,"Solomon Islands",Oceania,22
730,"M 7.0 - 27 km SSW of ?funato, Japan",7,0,7,,0,754,us,690,0,19.1,mwb,68,38.849,141.568,27,SSW,"?funato, Japan","26-05-2003 09:24",26,5,2003,?funato,Japan,Asia,9
731,"M 6.8 - 62 km SSW of Yonakuni, Japan",6.8,0,5,,0,711,us,499,0,0,mwc,14,23.954,122.734,62,SSW,"Yonakuni, Japan","18-12-2001 04:02",18,12,2001,Yonakuni,Japan,Asia,4
732,"M 6.8 - 25 km WNW of Dellys, Algeria",6.8,0,9,,0,711,us,534,0,19.4,mwc,12,36.964,3.634,25,WNW,"Dellys, Algeria","21-05-2003 18:44",21,5,2003,Dellys,Algeria,Africa,18
733,"M 6.5 - 3 km NW of Hanamaki, Japan",6.5,0,5,,0,650,us,605,0,0,mwc,123.8,39.402,141.089,3,NW,"Hanamaki, Japan","02-12-2001 13:01",2,12,2001,Hanamaki,Japan,Asia,13
734,"M 6.5 - 46 km NE of Ruteng, Indonesia",6.5,0,7,,0,650,us,247,0,28.7,mwc,33,-8.294,120.743,46,NE,"Ruteng, Indonesia","25-03-2003 02:53",25,3,2003,Ruteng,Indonesia,Asia,2
735,"M 7.8 - Southern Qinghai, China",7.8,0,9,,0,936,us,368,0,0,mwc,10,35.946,90.541,NULL,NULL,"Southern Qinghai, China","14-11-2001 09:26",14,11,2001,"Southern Qinghai",China,Asia,9
736,"M 7.0 - 40 km S of Kimbe, Papua New Guinea",7,0,7,,0,754,us,254,0,0,mwc,33,-5.912,150.196,40,S,"Kimbe, Papua New Guinea","31-10-2001 09:10",31,10,2001,Kimbe,"Papua New Guinea",Oceania,9
737,"M 6.8 - 114 km ESE of Kokopo, Papua New Guinea",6.8,0,7,,0,711,us,431,0,38.4,mwc,40.2,-4.694,153.238,114,ESE,"Kokopo, Papua New Guinea","11-03-2003 07:27",11,3,2003,Kokopo,"Papua New Guinea",Oceania,7
738,"M 7.5 - 155 km E of Kendari, Indonesia",7.5,0,6,,0,865,us,234,0,0,mwc,33,-4.102,123.907,155,E,"Kendari, Indonesia","19-10-2001 03:28",19,10,2001,Kendari,Indonesia,Asia,3
739,"M 7.6 - 16 km SSW of Cuyutlan, Mexico",7.6,0,7,,0,889,us,551,0,0,mwb,24,18.77,-104.104,16,SSW,"Cuyutlan, Mexico","22-01-2003 02:06",22,1,2003,Cuyutlan,Mexico,"North America",2
740,"M 7.0 - 69 km SSE of Inarajan Village, Guam",7,0,6,,0,754,us,482,0,0,mwc,37,12.686,144.98,69,SSE,"Inarajan Village, Guam","12-10-2001 15:02",12,10,2001,"Inarajan Village",Guam,Asia,15
741,"M 6.5 - 108 km WNW of Manokwari, Indonesia",6.5,0,6,,0,650,us,174,0,0,mwc,33,-0.578,133.13,108,WNW,"Manokwari, Indonesia","11-09-2001 14:56",11,9,2001,Manokwari,Indonesia,Asia,14
742,"M 6.6 - 74 km S of Kokhanok, Alaska",6.6,6,6,,0,754,ak,0,0,0,mw,131.8,58.775,-154.701,74,S,"Kokhanok, Alaska","28-07-2001 07:32",28,7,2001,Kokhanok,US,"North America",7
743,"M 6.5 - 33 km S of Puerto San Jose, Guatemala",6.5,0,6,,0,650,us,316,0,0,mwc,24,13.626,-90.774,33,S,"Puerto San Jose, Guatemala","21-01-2003 02:46",21,1,2003,"Puerto San Jose",Guatemala,"North America",2
744,"M 7.3 - 126 km W of Kirakira, Solomon Islands",7.3,0,6,,0,820,us,457,0,0,mwc,33,-10.491,160.77,126,W,"Kirakira, Solomon Islands","20-01-2003 08:43",20,1,2003,Kirakira,"Solomon Islands",Oceania,8
745,"M 6.5 - 32 km WNW of Skyros, Greece",6.5,0,8,,0,650,us,483,0,0,mwc,10,39.059,24.244,32,WNW,"Skyros, Greece","26-07-2001 00:21",26,7,2001,Skyros,Greece,Europe,0
746,"M 6.7 - 191 km SE of Kokopo, Papua New Guinea",6.7,0,5,,0,691,us,323,0,0,mwb,71.9,-5.311,153.701,191,SE,"Kokopo, Papua New Guinea","10-01-2003 13:11",10,1,2003,Kokopo,"Papua New Guinea",Oceania,13
747,"M 7.6 - 51 km SW of Punta de Bombon, Peru",7.6,0,7,,0,889,us,398,0,0,mwc,33,-17.543,-72.077,51,SW,"Punta de Bombon, Peru","07-07-2001 09:38",7,7,2001,"Punta de Bombon",Peru,"South America",9
748,"M 6.6 - 31 km S of Achanizo, Peru",6.6,0,7,,0,670,us,324,0,0,mwc,62,-16.086,-73.987,31,S,"Achanizo, Peru","05-07-2001 13:53",5,7,2001,Achanizo,Peru,"South America",13
749,"M 6.7 - New Ireland region, Papua New Guinea",6.7,0,6,,0,691,us,453,0,0,mwb,34,-4.786,153.275,NULL,NULL,"New Ireland region, Papua New Guinea","12-12-2002 08:30",12,12,2002,"New Ireland region","Papua New Guinea",Oceania,8
750,"M 6.7 - 34 km WSW of Pacocha, Peru",6.7,0,6,,0,691,us,422,0,0,mwc,24,-17.745,-71.649,34,WSW,"Pacocha, Peru","26-06-2001 04:18",26,6,2001,Pacocha,Peru,"South America",4
751,"M 8.4 - 6 km SSW of Atico, Peru",8.4,0,8,,0,1086,official,518,0,0,mww,33,-16.265,-73.641,6,SSW,"Atico, Peru","23-06-2001 20:33",23,6,2001,Atico,Peru,"South America",20
752,"M 6.7 - 128 km SSE of Panguna, Papua New Guinea",6.7,0,6,,0,691,us,282,0,0,mwc,17,-7.41,155.865,128,SSE,"Panguna, Papua New Guinea","19-04-2001 21:43",19,4,2001,Panguna,"Papua New Guinea",Oceania,21
753,"M 7.9 - 75 km E of Cantwell, Alaska",7.9,8,9,,0,1750,ak,0,0,0,mw,4.2,63.5141,-147.453,75,E,"Cantwell, Alaska","03-11-2002 22:12",3,11,2002,Cantwell,US,"North America",22
754,"M 6.8 - 16 km SSW of Kure, Japan",6.8,0,7,,0,711,us,596,0,0,mwc,50,34.083,132.526,16,SSW,"Kure, Japan","24-03-2001 06:27",24,3,2001,Kure,Japan,Asia,6
755,"M 7.4 - 50 km NW of Sinabang, Indonesia",7.4,0,7,,0,842,us,418,0,0,mwb,30,2.824,96.085,50,NW,"Sinabang, Indonesia","02-11-2002 01:26",2,11,2002,Sinabang,Indonesia,Asia,1
756,"M 6.5 - 41 km SSW of Ambon, Indonesia",6.5,0,6,,0,650,us,206,0,0,mwc,33,-4.029,128.02,41,SSW,"Ambon, Indonesia","19-03-2001 05:52",19,3,2001,Ambon,Indonesia,Asia,5
757,"M 6.6 - 53 km ENE of Cantwell, Alaska",6.6,0,7,,0,670,ak,0,0,0,mw,4.2,63.5144,-147.912,53,ENE,"Cantwell, Alaska","23-10-2002 11:27",23,10,2002,Cantwell,US,"North America",11
758,"M 6.8 - 7 km SSE of Longbranch, Washington",6.8,7,7,,0,1441,uw,67,0,31,md,51.798,47.149,-122.727,7,SSE,"Longbranch, Washington","28-02-2001 18:54",28,2,2001,Longbranch,US,"North America",18
759,"M 7.1 - 137 km WNW of Ternate, Indonesia",7.1,0,7,,0,776,us,426,0,0,mwc,35,1.271,126.249,137,WNW,"Ternate, Indonesia","24-02-2001 07:23",24,2,2001,Ternate,Indonesia,Asia,7
760,"M 6.7 - 72 km S of Manokwari, Indonesia",6.7,0,7,,0,691,us,250,0,0,ms,10,-1.511,133.973,72,S,"Manokwari, Indonesia","10-10-2002 12:28",10,10,2002,Manokwari,Indonesia,Asia,12
761,"M 7.4 - 102 km SSE of Bengkulu, Indonesia",7.4,0,6,,0,842,us,221,0,0,mwc,36,-4.68,102.562,102,SSE,"Bengkulu, Indonesia","13-02-2001 19:28",13,2,2001,Bengkulu,Indonesia,Asia,19
762,"M 7.6 - 102 km SSE of Manokwari, Indonesia",7.6,0,7,,0,889,us,375,0,0,mwc,10,-1.757,134.297,102,SSE,"Manokwari, Indonesia","10-10-2002 10:50",10,10,2002,Manokwari,Indonesia,Asia,10
763,"M 6.6 - 5 km S of Cojutepeque, El Salvador",6.6,0,8,,0,670,us,273,0,0,mwc,10,13.671,-88.938,5,S,"Cojutepeque, El Salvador","13-02-2001 14:22",13,2,2001,Cojutepeque,"El Salvador","North America",14
764,"M 6.5 - 152 km NNE of Bamboo Flat, India",6.5,0,6,,0,650,us,646,0,0,mwc,21,13.036,93.068,152,NNE,"Bamboo Flat, India","13-09-2002 22:28",13,9,2002,"Bamboo Flat",India,Asia,22
765,"M 7.7 - 17 km NW of Bhach?u, India",7.7,0,9,,0,912,us,472,0,0,mwc,16,23.419,70.232,17,NW,"Bhach?u, India","26-01-2001 03:16",26,1,2001,Bhach?u,India,Asia,3
766,"M 7.6 - 68 km ESE of Aitape, Papua New Guinea",7.6,0,7,,0,889,us,428,0,0,mwc,13,-3.302,142.945,68,ESE,"Aitape, Papua New Guinea","08-09-2002 18:44",8,9,2002,Aitape,"Papua New Guinea",Oceania,18
767,"M 6.9 - 59 km WSW of Bengkulu, Indonesia",6.9,0,6,,0,732,us,117,0,0,mwb,28,-4.022,101.776,59,WSW,"Bengkulu, Indonesia","16-01-2001 13:25",16,1,2001,Bengkulu,Indonesia,Asia,13
768,"M 6.5 - 114 km SSE of San Jose Village, Northern Mariana Islands",6.5,0,4,,0,650,us,260,0,0,mwc,30,14.101,146.199,114,SSE,"San Jose Village, Northern Mariana Islands","14-08-2002 13:57",14,8,2002,"San Jose Village","Northern Mariana Islands",Oceania,13
769,"M 7.7 - 28 km SSW of Puerto El Triunfo, El Salvador",7.7,0,8,,0,912,us,427,0,0,mwc,60,13.049,-88.66,28,SSW,"Puerto El Triunfo, El Salvador","13-01-2001 17:33",13,1,2001,"Puerto El Triunfo","El Salvador","North America",17
770,"M 6.5 - 14 km SE of Punta de Burica, Panama",6.5,0,7,,0,650,us,533,0,0,mwc,10,7.929,-82.793,14,SE,"Punta de Burica, Panama","31-07-2002 00:16",31,7,2002,"Punta de Burica",Panama,"North America",0
771,"M 6.9 - 47 km S of Old Harbor, Alaska",6.9,5,7,,0,745,ak,0,0,0,mw,36.4,56.7744,-153.281,47,S,"Old Harbor, Alaska","10-01-2001 16:02",10,1,2001,"Old Harbor",US,"North America",16
772,"M 7.1 - 16 km NE of Port-Olry, Vanuatu",7.1,0,7,,0,776,us,372,0,0,mwb,103,-14.928,167.17,16,NE,"Port-Olry, Vanuatu","09-01-2001 16:49",9,1,2001,Port-Olry,Vanuatu,Oceania,16
773,"M 6.8 - Mindanao, Philippines",6.8,0,5,,0,711,us,64,0,0,mwc,33,6.631,126.899,NULL,NULL,"Mindanao, Philippines","01-01-2001 08:54",1,1,2001,Mindanao,Philippines,Asia,8
774,"M 7.5 - 21 km SE of Lukatan, Philippines",7.5,0,7,,0,865,us,324,0,0,mwc,33,6.898,126.579,21,SE,"Lukatan, Philippines","01-01-2001 06:57",1,1,2001,Lukatan,Philippines,Asia,6
775,"M 6.5 - 59 km SSW of Abhar, Iran",6.5,0,8,,0,650,us,555,0,0,mwc,10,35.626,49.047,59,SSW,"Abhar, Iran","22-06-2002 02:58",22,6,2002,Abhar,Iran,Asia,2
776,"M 6.6 - 20 km SW of Monte Patria, Chile",6.6,0,7,,0,670,us,420,0,0,mwb,54,-30.805,-71.124,20,SW,"Monte Patria, Chile","18-06-2002 13:56",18,6,2002,"Monte Patria",Chile,"South America",13
777,"M 6.7 - 190 km NW of Sola, Vanuatu",6.7,0,5,,0,691,us,272,0,0,mwc,33,-12.592,166.383,190,NW,"Sola, Vanuatu","17-06-2002 21:26",17,6,2002,Sola,Vanuatu,Oceania,21
